idx,name,price
677,DANZA DE DRAGONES CANCIÓN DE HIELO Y FUE...,89000
678,El Invierno Del Mundo,75000
679,Más Allá del Invierno,55000
680,Yo Sere La Ultima,50900
681,El Caso Fitzgerald,50900
682,"Reyes De La Arena, Los Cuentos De Terror",55900
683,FESTÍN DE CUERVOS CANCIÓN DE HIELO Y FUE...,89000
684,Una Columna De Fuego,77900
685,Viajeros De La Noche (Ciencia Ficción 2),59000
686,La Gran Estafa,71000
687,Los Reyes De La Arena,57000
688,Cancion De Hielo - Tormenta De Espadas,77900
689,"Gran Estafa, La",55900
690,Dispara Yo Ya Estoy Muerto,69000
691,Choques De Reyes Canción De Hielo Y Fueg...,89000
692,La Ninfa De Porcelana,26000
693,CHOQUE DE REYES CANCIÓN DE HIELO Y FUEGO...,99000
694,Saga Canción De Hielo Y Fuego. Colección...,430000
695,Bellas Durmientes,77000
696,Yo seré la última.,52000
697,Bellas Durmientes,63900
698,Sueño Del Fevre,76000
699,Esperame En La Ultima Pagina,43900
700,El Kit De Positividad,42000
701,Mas Alla De Las Palabras,45000
702,Todo Sobre Stephen King,60900
703,Isabel Allende: Vida Y Espíritus,44000
704,"Sueño Del Fevre, El",60900
705,El Soborno,65000
706,Esto Es Mucho Más Que Un Diario,39000
707,Umbral De La Eternidad (Estuche),83900
708,Retratos De Sus Hijos,57900
709,Canción de Hielo y Fuego - Tormenta de E...,79000
710,Coco. El cómic,39000
711,Los Increibles 2. La Novela,19900
712,Gravity Falls. La Tierra Antes De Los Ce...,24900
713,Star vs. Las fuerzas del mal. Una guía p...,39000
714,Fortnite. La guía definitiva de Battle R...,29000
715,Arte color. Criaturas inolvidables,19900
716,Arte Color. Girl Power,19900
717,Gravity Falls.Dipper Y Mabel: La Maldici...,31200
718,La Sombra Fuera Del Tiempo,23500
719,El Mago De Oz / L. Frank Baum / Pluton E...,35000
720,Sentido Y Sensibilidad ,29900
721,La Isla Del Tesoro,25800
722,Cyrano De Bergerac,33000
723,Metafísica,30000
724,Las Mil Y Una Noches,45000
725,El Retrato De Dorian Gray ,24000
726,El Extraño Caso Dr. Jekyll Y Mr. Hyde,23900
727,Carmilla,30000
728,Antologia De Relatos De Terror,39000
729,El Caballero De Los 7 Reinos,49000
730,Idiotizadas. Un Cuento De Empoderhadas,39200
731,El exilio de Hitler,45000
732,¿Por Qué Fracasa Colombia? Delirios De U...,45000
733,Brida,39700
734,Cuerpos Secretos,33910
735,Manual Para No Morir De Amor,39000
736,Enamorados O Esclavizados,36000
737,La Vida Con Un Perro Es Más Feliz,39000
738,Star Wars. Enciclopedia De Personajes,84000
739,Origen,71000
740,Manual Para No Morir De Amor,36000
741,Cuentos De Buenas Noches Para Niñas Rebe...,69900
742,Ese Instante De Felicidad,15000
743,La Quinta Montaña,32700
744,Veronika Decide Morir 4 Edicion,53000
745,La Bruja De Portobello,38000
746,El violín de rocío,29000
747,El Zahir,33000
748,El Alquimista 2 Edición,65000
749,Lady Masacre,39000
750,Mi hombre. Devoción,49000
751,Pideme lo Que Quieras o Dejame,45000
752,Padre nuestro,39000
753,Libro Enamorados o Esclavizados,55000
754,Imagina - Anna Todd,49000
755,El Proxeneta. La Historia Real Sobre El...,45000
756,Canciones para Paula,59900
757,El Inesperado Plan De La Escritora Sin N...,45000
758,Mi vida y mi cárcel con Pablo Escobar.,39200
759,La Conspiración,49000
760,"Hitler En Colombia. La Foto De La CIA, L...",45000
761,Once Minutos,65000
762,La Quinta Montaña,23000
763,La Bruja De Portobello,33000
764,El Silmarillion,45000
765,Que la Muerte Espere - Edicion Especial,29900
766,Amores Altamente,39900
767,El General De Las Mil Batallas,42000
768,El Demonio Y La Señorita Prym,35000
769,La Maestra De Tantra: Confesiones íntima...,39000
770,"Pensar Bien, Sentirse Bien",39000
771,Tarjera Roja. El Fraude Más Grande En La...,49000
772,Maktub (Nueva Presentación) - Paulo Coel...,33000
773,El Manejo Del Duelo,33000
774,Melodrama,59000
775,Perdona Pero Quiero Casarme Contigo,69000
776,Las citas de lujo de la madame,42000
777,El secreto de mi turbante,42000
778,La Noche En Que Frankenstein Leyó El Qui...,46000
779,Cuentos De Buenas Noches Para Niñas Rebe...,65900
780,A Cenar Con Ted,55000
781,Talleres De Lectura Y Escritura En Espac...,74000
782,La Escuela Y Sus Escenas Incómodas,65000
783,La Última Bruja De Trasmoz,37000
784,Tom O' Clock 2: Gladiador Fantasma,42000
785,"Venecia, Roma, Florencia",47000
786,Vamos! Pop Up,67000
787,Agus Y Los Monstruos 10: La Noche Del Dr...,50000
788,Diario De Greg 1: Un Renacuajo,49000
789,Caperucita Roja ¡Qué Te Cuento!,14000
790,"Y Por Eso, No Me Gustan Los Gatos",30000
791,Psicología Laboral,144000
792,Emociones Conflictivas,74000
793,El Enigma Del Faraón,34000
794,Técnicas De Estudio,43000
795,Los Tres Cerditos,14000
796,Galope: No Pasar,25000
797,La Caza,59000
798,La Camioneta Del Oso Se Ha Atascado,92000
799,Técnicas De Iluminación,59000
800,Nasario,33000
801,Psicoanálisis Interrogado,83000
802,Los Buenos Docentes: Cómo Se Forman Y Có...,106000
803,El Pequeño Dragón Coco Y Sus Aventuras,29000
804,Cómo Convertirse En Un Príncipe Azul En...,26000
805,Dónde Está La Pequeña Oruga Glotona,68000
806,Pregúntame. Desafío Demente 2018,42000
807,Trabajosos,50000
808,Mis Animales Y Yo,80000
809,Cada Día,75000
810,Bu Hú: Diversión Pop Up,80000
811,Mundo Extraño,69000
812,La Fabuladora,35000
813,Prácticas En Lengua Y Literatura,42000
814,"Arte, Filosofía Y Educación",56000
815,Cinco Días En Otro Planeta,22000
816,La Cinta,69000
817,"Praga, Viena, Budapest",47000
818,Todo Lo Que Sé De La Caca,64000
819,Galope: Me Aburro,25000
820,El Baile Del Ahorcado,69000
821,Mini Pops Blancanieves,65000
822,Etty En Los Barracones,35000
823,Papeles Reunidos Sobre Literatura Infant...,65000
824,Mi Gran Familia,61000
825,Patatú,29000
826,Tom O' Clock 1: Asalto Al Museo De Cera,42000
827,Adivina Cuánto Te Quiero,79000
828,"París, Londres, Barcelona",47000
829,Arre Caballito: ¿Sabes Qué Es?,29000
830,La Más Grande Del Mundo,29000
831,Abracadabra. Magos Rebeldes,43000
832,Azul,52000
833,Una Historia Social De La Comida,125000
834,Escartín En Lima,50000
835,Otras Polémicas Científicas En La Formac...,74000
836,Los Pájaros De Doña Fátima,26000
837,El Anticlub,27000
838,Manual Tipográfico,62000
839,Origami Para Ellas,45000
840,Color: Rojo,52000
841,Arre Caballito. Huellas,29000
842,El Hombre Que Calculaba,36000
843,Mar Adentro,65000
844,Trastornos Psicosomáticos En La Infancia,74000
845,El Año Del Gato,33000
846,Liderando Grupos En Las Organizaciones D...,59000
847,La Orquesta Ursina,26000
848,Un Hijo,59000
849,Don Segundo Sombra  Losada - Ricardo Güi...,19000
850,Manual De Proyecto. Antirrecetario Básic...,128000
851,Retrato De Familia,29000
852,Trote. Girar A La Tortuga,29000
853,¡Al Mar! Pop Up,67000
854,La Transformación De La Orientación Voca...,99000
855,"Hacia Una Teoría Del Teatro Para Ninos,...",60000
856,¡No Hay Derecho!,29000
857,Piensa Y Crea Como Un Artista,68000
858,Hacia Una Arquitectura,129000
859,¿Quién Se Esconde En El Mar?,60000
860,Diario De Greg 4: Días De Perros,49000
861,Garbancito ¡Qué Te Cuento!,14000
862,¡Ahí Va!,25000
863,"Trabajo, Producción Del Cuidado Y Subjet...",139000
864,"Futuro, Familia Y Discapacidad",116000
865,Tom O' Clock 4: La Venganza De Barbanegr...,42000
866,Mister Rumba,29000
867,Enseñando Diseño,79000
868,¡Qué Rico!,60000
869,Diario De Greg 3: Esto Es El Colmo,49000
870,Look! Dr Buenavista,90000
871,A Quién Le Gusta Ir En Sombrero?,25000
872,Tecnologías Para La Inclusión,59000
873,EL BAZAR DE LOS MALOS SUEÑOS,71000
874,Figuras De La Psicosociología,116000
875,Unos Tigres Diminutos Como Mosquitos,29000
876,La Gramática Del Amor,41000
877,Diseño y Sistema. Bajo la Punta del Iceb...,75000
878,"Oh, Oh! La Pelota",25000
879,Diario De Greg 2: La Ley De Rodrick,49000
880,Cenicienta ¡Qué Te Cuento!,14000
881,A Dormir Con Ted,55000
882,Historia De Samuel Titmarsh Y El Gran Di...,64900
883,"Cielo Se Cae, El",62900
884,Lunario Del Paraiso,73900
885,Cartas De Amor A Mina Loy,40900
886,"Maestra Annuzza. Una Historia Siciliana,...",69900
887,"Candidato De Los Pobres, El",55900
888,"Mapa De Sal, El",46900
889,"Rolling Stones En Peru, Los",47900
890,Regreso A Berlin,87900
891,Una Granja En Las Green Mountains,75900
892,"Camino De Los Difuntos, El",40900
893,Un Hombre En El Zoo,59900
894,Un Inconveniente,48900
895,Piezas Secretas Contra El Mundo,60900
896,Recuerdos De Un Pasado Que Se Desvanece,72900
897,Con Rabia,73900
898,Coreografias Espirituales,63900
899,"Complejo De Dinero, El",60900
900,"Espantapajaros, El",35900
901,Trabajos Del Reino,48900
902,"Duquesa De Vaneuse, La",58900
903,"Moradas, Las",58900
904,"Largo Adios De Ellen Olestjerne, El",79900
905,"Casa De Los Veinte Mil Libros, La",85900
906,Idea De La Ceniza,54900
907,Caracteres Blancos,60900
908,Despedida Que No Cesa,54900
909,Cuando Asedien Tu Faz Cuarenta Inviernos,77900
910,Una Mujer En El Frente,71900
911,Tu No Eres Como Otras Madres,96900
912,Catalogo De Formas,47900
913,"Arte De La Fuga, El",53900
914,Manual Del Exilio Como Aprobar Su Exilio...,72900
915,"Libreria Encantada, La",68900
916,"Transmigracion De Los Cuerpos, La",55900
917,"Lado Vacio Del Corazon, El",62900
918,Cronica De Un Tiempo Perdido,48900
919,"Enfermero De Lenin, El",69900
920,Diario De Un Hombre De Exito,29900
921,"Niño Perdido, El",48900
922,"Dama Que Se Transformo En Zorro, La",55900
923,Una Puerta Que Nunca Encontre,50900
924,"Libreria Ambulante, La",60900
925,"Camino Al Lago Desierto, El",52900
926,Secretos Inutiles,58900
927,Enciclopedia B-S,69900
928,"Resucitador, El",50900
929,"Testamento De Un Bromista, El",43900
930,"Alta Ruta, La",60900
931,Donde El Silencio Se Bifurca,58900
932,"Ciudad Sin Judios, La",62900
933,"Desaparicion Del Paisaje, La",60900
934,Hermana Muerte,52900
935,Mi Maravillosa Libreria,68900
936,Cuando Acabe El Invierno,48900
937,Nombres Y Animales,60900
938,Muerte De Un Silencio,56900
939,En Grand Central Station Me Sente Y Llor...,62900
940,Sobre La Felicidad A Ultranza,58900
941,Una Pasion Parecida Al Miedo,40900
942,Formas Del Amor,60900
943,Fuerzas Especiales,60900
944,"Librero De Paris Y La Princesa Rusa, El",40900
945,"Diablo De Las Provincias, El",48900
946,Cuatro Mendrugos De Pan De Las Tinieblas...,60900
947,Algunas Formas De Amor,64900
948,Jamas El Fuego Nunca,62900
949,Vidas Erraticas,58900
950,"Amores De Un Bibliomano, Los",60900
951,Escritor En Su Paraiso. Treinta Grandes...,72900
952,Una Postal De 1939,50900
953,Destinos Intermedios,55900
954,Fotos Tuyas Cuando Empiezas A Envejecer,58900
955,Maldito Planeta Azul,51900
956,"Papeles De Mudfog, Los",57900
957,"Bibliotafo. Un Coleccionista De Libros,...",52900
958,Mujeres Lo Bastante Ricas,46900
959,Ecos De Mi Plumas,37900
960,"Conde De Montecristo, El",47900
961,Cuentos Completos,50900
962,Cuentos Completos,48000
963,Robinson Crusoe,49000
964,Comedias. Obra Completa 1,40900
965,Alabanza De La Estupidez,18900
966,Los Tres Mosqueteros ,52000
967,Cuentos,52000
968,Ecos De Mi Pluma,48000
969,El Retrato De Dorian Gray,45000
970,Cuentos Imprescindibles (Chejov),37900
971,Otra Vuelta De Tuerca,32000
972,Cuentos Completos (Oscar Wilde),35900
973,Discurso Del Método,30000
974,Los Tres Mosqueteros,44000
975,El Corán (Los Mejores Clásicos),52000
976,Mini English Dictionary,23900
977,Cinco Esquinas - Mario Vargas Llosa,49000
978,Arquitectura Del Éxito,39000
979,Yo Debería Ser Flaca,42000
980,Retratos De Sus Hijos,59000
981,La Vida De María,42000
982,Historia De Los Judíos,72000
983,Una Nueva Realidad,42000
984,Eco De Mi Pluma,39000
985,"Primero, Los Niños",42000
986,Cloe Y Su Unicornio. Una Amiga Muy Espec...,35000
987,Iluminaciones,57000
988,Sé Las Manos Y Los Pies De Cristo,44000
989,Cleo Y Cuquín. El Gran Espectáculo,13900
990,Canciones Y Recuerdos 2: Seremos Recuerd...,57000
991,Tras Las Pista Invisible,39000
992,Locamente Millonarios,55000
993,Máquinas Mortales 2. El Oro Del Depredad...,37000
994,El Cerebro Invisible,42000
995,La Última Cena,49000
996,Canciones Y Recuerdos 1: Fuimos Cancione...,57000
997,De Naturaleza Interior,50000
998,Sabotaje. Serie Falcó 3,52000
999,La Razón De Estar Contigo,39000
1000,Conversaciones Entre Amigos,47000
