idx,name,price
619,Yo El Supremo (Ed Conmemorativa),$67.900
620,"Ciudad Y Los Perros, La (5O Años)",$62.900
621,La Caida De Los Gigantes,$48.000
622,La Increíble Y Triste Historia De La Cán...,$47.000
623,"El Taller, El Templo Y El Hogar",$54.000
624,Teoria King Kong / Virginie Despentes /...,$45.000
625,Cien Años De Soledad,$66.000
626,La Segunda Amante Del Rey,$49.000
627,Imenez ,$51.000
628,Del Amor Y Otros Demonios,$59.000
629,Mar De Leva / Octavio Garcia Giraldo / R...,$58.000
630,El Año Del Verano Que Nunca Llego,$54.000
631,La Perra,$47.000
632,¿ Donde Esta La Franja Amarilla ?,$39.000
633,Hotel Paris,$65.000
634,Adiós A Los Próceres,$45.000
635,El Amor En Los Tiempos Del Cólera,$65.000
636,CUENTOS COMPLETOS 2,$51.000
637,PREGUNTALE A ALICIA: DIARIO INTIMO DE UN...,$42.000
638,Héroes,$48.000
639,Historia Secreta De Costaguana,$35.900
640,Cronica Del Desamor,$35.900
641,Cuentos Completos De Cortazar 1,$40.900
642,Leopardo Al Sol,$43.900
643,Si Eva Hubiera Sido Adan,$32.900
644,"Informantes, Los",$43.900
645,La Moneda Viva,$34.900
646,Los Naufragos,$39.400
647,Corazón. Diario De Un Niño - Edmundo De...,$35.000
648,El Origen Del Hombre,$15.000
649,Los Tres Mosqueteros,$25.000
650,Morderse Las Uñas,$33.900
651,"Torso De Venus, El",$20.900
652,Palabras De Un Prefantasma,$23.900
653,"Libro De Los Muertos, El",$21.900
654,"Museo De La Calle Donceles, El",$33.900
655,Oda A John Wayne. Historia Personal De L...,$18.900
656,"Risa Del Ahorcado. Antologia Poetica, La",$18.900
657,Voces Activas Transformadoras Relatos In...,$23.900
658,Un Vago Escalofrio,$18.900
659,Habito Del Tiempo. Antologia 1984-2013,$23.900
660,Moradas Interiores,$28.900
661,Doctor Sueño,$65.000
662,Fuego Y Sangre,$90.000
663,El Caso Fitzgerald,$65.000
664,El Visitante,$63.900
665,Las Cosas Son Lo Que Tú Quieres Que Sean,$42.000
666,TORMENTA DE ESPADAS CANCIÓN DE HIELO Y F...,$89.000
667,Hellboy Despierta Al Demonio  En Español...,$84.900
668,Comic Hellboy Semilla De Destrucción En...,$72.900
669,CHOQUE DE REYES CANCIÓN DE HIELO Y FUEGO...,$94.000
670,Fuego Y Sangre,$73.900
671,EL UMBRAL DE LA ETERNIDAD (THE CENTURY 3...,$105.000
672,Una Herencia Misteriosa,$79.000
673,Cancion De Hielo - Juego De Tronos,$76.900
674,El Umbral De La Eternidad 5 Edicion,$93.000
675,Esto Es Mucho Mas Que Un Diario,$37.900
676,Un Mundo Sin Fin,$67.900
677,DANZA DE DRAGONES CANCIÓN DE HIELO Y FUE...,$89.000
678,El Invierno Del Mundo,$75.000
679,Más Allá del Invierno,$55.000
680,Yo Sere La Ultima,$50.900
681,El Caso Fitzgerald,$50.900
682,"Reyes De La Arena, Los Cuentos De Terror",$55.900
683,FESTÍN DE CUERVOS CANCIÓN DE HIELO Y FUE...,$89.000
684,Una Columna De Fuego,$77.900
685,Viajeros De La Noche (Ciencia Ficción 2),$59.000
686,La Gran Estafa,$71.000
687,Los Reyes De La Arena,$57.000
688,Cancion De Hielo - Tormenta De Espadas,$77.900
689,"Gran Estafa, La",$55.900
690,Dispara Yo Ya Estoy Muerto,$69.000
691,Choques De Reyes Canción De Hielo Y Fueg...,$89.000
692,La Ninfa De Porcelana,$26.000
693,CHOQUE DE REYES CANCIÓN DE HIELO Y FUEGO...,$99.000
694,Saga Canción De Hielo Y Fuego. Colección...,$430.000
695,Bellas Durmientes,$77.000
696,Yo seré la última.,$52.000
697,Bellas Durmientes,$63.900
698,Sueño Del Fevre,$76.000
699,Esperame En La Ultima Pagina,$43.900
700,El Kit De Positividad,$42.000
701,Mas Alla De Las Palabras,$45.000
702,Todo Sobre Stephen King,$60.900
703,Isabel Allende: Vida Y Espíritus,$44.000
704,"Sueño Del Fevre, El",$60.900
705,El Soborno,$65.000
706,Esto Es Mucho Más Que Un Diario,$39.000
707,Umbral De La Eternidad (Estuche),$83.900
708,Retratos De Sus Hijos,$57.900
709,Canción de Hielo y Fuego - Tormenta de E...,$79.000
710,Coco. El cómic,$39.000
711,Los Increibles 2. La Novela,$19.900
712,Gravity Falls. La Tierra Antes De Los Ce...,$24.900
713,Star vs. Las fuerzas del mal. Una guía p...,$39.000
714,Fortnite. La guía definitiva de Battle R...,$29.000
715,Arte color. Criaturas inolvidables,$19.900
716,Arte Color. Girl Power,$19.900
717,Gravity Falls.Dipper Y Mabel: La Maldici...,$31.200
718,La Sombra Fuera Del Tiempo,$23.500
719,El Mago De Oz / L. Frank Baum / Pluton E...,$35.000
720,Sentido Y Sensibilidad ,$29.900
721,La Isla Del Tesoro,$25.800
722,Cyrano De Bergerac,$33.000
723,Metafísica,$30.000
724,Las Mil Y Una Noches,$45.000
725,El Retrato De Dorian Gray ,$24.000
726,El Extraño Caso Dr. Jekyll Y Mr. Hyde,$23.900
727,Carmilla,$30.000
728,Antologia De Relatos De Terror,$39.000
729,El Caballero De Los 7 Reinos,$49.000
730,Idiotizadas. Un Cuento De Empoderhadas,$39.200
731,El exilio de Hitler,$45.000
732,¿Por Qué Fracasa Colombia? Delirios De U...,$45.000
733,Brida,$39.700
734,Cuerpos Secretos,$33.910
735,Manual Para No Morir De Amor,$39.000
736,Enamorados O Esclavizados,$36.000
737,La Vida Con Un Perro Es Más Feliz,$39.000
738,Star Wars. Enciclopedia De Personajes,$84.000
739,Origen,$71.000
740,Manual Para No Morir De Amor,$36.000
741,Cuentos De Buenas Noches Para Niñas Rebe...,$69.900
742,Ese Instante De Felicidad,$15.000
743,La Quinta Montaña,$32.700
744,Veronika Decide Morir 4 Edicion,$53.000
745,La Bruja De Portobello,$38.000
746,El violín de rocío,$29.000
747,El Zahir,$33.000
748,El Alquimista 2 Edición,$65.000
749,Lady Masacre,$39.000
750,Mi hombre. Devoción,$49.000
751,Pideme lo Que Quieras o Dejame,$45.000
752,Padre nuestro,$39.000
753,Libro Enamorados o Esclavizados,$55.000
754,Imagina - Anna Todd,$49.000
755,El Proxeneta. La Historia Real Sobre El...,$45.000
756,Canciones para Paula,$59.900
757,El Inesperado Plan De La Escritora Sin N...,$45.000
758,Mi vida y mi cárcel con Pablo Escobar.,$39.200
759,La Conspiración,$49.000
760,"Hitler En Colombia. La Foto De La CIA, L...",$45.000
761,Once Minutos,$65.000
762,La Quinta Montaña,$23.000
763,La Bruja De Portobello,$33.000
764,El Silmarillion,$45.000
765,Que la Muerte Espere - Edicion Especial,$29.900
766,Amores Altamente,$39.900
767,El General De Las Mil Batallas,$42.000
768,El Demonio Y La Señorita Prym,$35.000
769,La Maestra De Tantra: Confesiones íntima...,$39.000
770,"Pensar Bien, Sentirse Bien",$39.000
771,Tarjera Roja. El Fraude Más Grande En La...,$49.000
772,Maktub (Nueva Presentación) - Paulo Coel...,$33.000
773,El Manejo Del Duelo,$33.000
774,Melodrama,$59.000
775,Perdona Pero Quiero Casarme Contigo,$69.000
776,Las citas de lujo de la madame,$42.000
777,El secreto de mi turbante,$42.000
778,La Noche En Que Frankenstein Leyó El Qui...,$46.000
779,Cuentos De Buenas Noches Para Niñas Rebe...,$65.900
780,A Cenar Con Ted,$55.000
781,Talleres De Lectura Y Escritura En Espac...,$74.000
782,La Escuela Y Sus Escenas Incómodas,$65.000
783,La Última Bruja De Trasmoz,$37.000
784,Tom O' Clock 2: Gladiador Fantasma,$42.000
785,"Venecia, Roma, Florencia",$47.000
786,Vamos! Pop Up,$67.000
787,Agus Y Los Monstruos 10: La Noche Del Dr...,$50.000
788,Diario De Greg 1: Un Renacuajo,$49.000
789,Caperucita Roja ¡Qué Te Cuento!,$14.000
790,"Y Por Eso, No Me Gustan Los Gatos",$30.000
791,Psicología Laboral,$144.000
792,Emociones Conflictivas,$74.000
793,El Enigma Del Faraón,$34.000
794,Técnicas De Estudio,$43.000
795,Los Tres Cerditos,$14.000
796,Galope: No Pasar,$25.000
797,La Caza,$59.000
798,La Camioneta Del Oso Se Ha Atascado,$92.000
799,Técnicas De Iluminación,$59.000
800,Nasario,$33.000
801,Psicoanálisis Interrogado,$83.000
802,Los Buenos Docentes: Cómo Se Forman Y Có...,$106.000
803,El Pequeño Dragón Coco Y Sus Aventuras,$29.000
804,Cómo Convertirse En Un Príncipe Azul En...,$26.000
805,Dónde Está La Pequeña Oruga Glotona,$68.000
806,Pregúntame. Desafío Demente 2018,$42.000
807,Trabajosos,$50.000
808,Mis Animales Y Yo,$80.000
809,Cada Día,$75.000
810,Bu Hú: Diversión Pop Up,$80.000
811,Mundo Extraño,$69.000
812,La Fabuladora,$35.000
813,Prácticas En Lengua Y Literatura,$42.000
814,"Arte, Filosofía Y Educación",$56.000
815,Cinco Días En Otro Planeta,$22.000
816,La Cinta,$69.000
817,"Praga, Viena, Budapest",$47.000
818,Todo Lo Que Sé De La Caca,$64.000
819,Galope: Me Aburro,$25.000
820,El Baile Del Ahorcado,$69.000
821,Mini Pops Blancanieves,$65.000
822,Etty En Los Barracones,$35.000
823,Papeles Reunidos Sobre Literatura Infant...,$65.000
824,Mi Gran Familia,$61.000
825,Patatú,$29.000
826,Tom O' Clock 1: Asalto Al Museo De Cera,$42.000
827,Adivina Cuánto Te Quiero,$79.000
828,"París, Londres, Barcelona",$47.000
829,Arre Caballito: ¿Sabes Qué Es?,$29.000
830,La Más Grande Del Mundo,$29.000
831,Abracadabra. Magos Rebeldes,$43.000
832,Azul,$52.000
833,Una Historia Social De La Comida,$125.000
834,Escartín En Lima,$50.000
835,Otras Polémicas Científicas En La Formac...,$74.000
836,Los Pájaros De Doña Fátima,$26.000
837,El Anticlub,$27.000
838,Manual Tipográfico,$62.000
839,Origami Para Ellas,$45.000
840,Color: Rojo,$52.000
841,Arre Caballito. Huellas,$29.000
842,El Hombre Que Calculaba,$36.000
843,Mar Adentro,$65.000
844,Trastornos Psicosomáticos En La Infancia,$74.000
845,El Año Del Gato,$33.000
846,Liderando Grupos En Las Organizaciones D...,$59.000
847,La Orquesta Ursina,$26.000
848,Un Hijo,$59.000
849,Don Segundo Sombra  Losada - Ricardo Güi...,$19.000
850,Manual De Proyecto. Antirrecetario Básic...,$128.000
851,Retrato De Familia,$29.000
852,Trote. Girar A La Tortuga,$29.000
853,¡Al Mar! Pop Up,$67.000
854,La Transformación De La Orientación Voca...,$99.000
855,"Hacia Una Teoría Del Teatro Para Ninos,...",$60.000
856,¡No Hay Derecho!,$29.000
857,Piensa Y Crea Como Un Artista,$68.000
858,Hacia Una Arquitectura,$129.000
859,¿Quién Se Esconde En El Mar?,$60.000
860,Diario De Greg 4: Días De Perros,$49.000
861,Garbancito ¡Qué Te Cuento!,$14.000
862,¡Ahí Va!,$25.000
863,"Trabajo, Producción Del Cuidado Y Subjet...",$139.000
864,"Futuro, Familia Y Discapacidad",$116.000
865,Tom O' Clock 4: La Venganza De Barbanegr...,$42.000
866,Mister Rumba,$29.000
867,Enseñando Diseño,$79.000
868,¡Qué Rico!,$60.000
869,Diario De Greg 3: Esto Es El Colmo,$49.000
870,Look! Dr Buenavista,$90.000
871,A Quién Le Gusta Ir En Sombrero?,$25.000
872,Tecnologías Para La Inclusión,$59.000
873,EL BAZAR DE LOS MALOS SUEÑOS,$71.000
874,Figuras De La Psicosociología,$116.000
875,Unos Tigres Diminutos Como Mosquitos,$29.000
876,La Gramática Del Amor,$41.000
877,Diseño y Sistema. Bajo la Punta del Iceb...,$75.000
878,"Oh, Oh! La Pelota",$25.000
879,Diario De Greg 2: La Ley De Rodrick,$49.000
880,Cenicienta ¡Qué Te Cuento!,$14.000
881,A Dormir Con Ted,$55.000
882,Historia De Samuel Titmarsh Y El Gran Di...,$64.900
883,"Cielo Se Cae, El",$62.900
884,Lunario Del Paraiso,$73.900
885,Cartas De Amor A Mina Loy,$40.900
886,"Maestra Annuzza. Una Historia Siciliana,...",$69.900
887,"Candidato De Los Pobres, El",$55.900
888,"Mapa De Sal, El",$46.900
889,"Rolling Stones En Peru, Los",$47.900
890,Regreso A Berlin,$87.900
891,Una Granja En Las Green Mountains,$75.900
892,"Camino De Los Difuntos, El",$40.900
893,Un Hombre En El Zoo,$59.900
894,Un Inconveniente,$48.900
895,Piezas Secretas Contra El Mundo,$60.900
896,Recuerdos De Un Pasado Que Se Desvanece,$72.900
897,Con Rabia,$73.900
898,Coreografias Espirituales,$63.900
899,"Complejo De Dinero, El",$60.900
900,"Espantapajaros, El",$35.900
901,Trabajos Del Reino,$48.900
902,"Duquesa De Vaneuse, La",$58.900
903,"Moradas, Las",$58.900
904,"Largo Adios De Ellen Olestjerne, El",$79.900
905,"Casa De Los Veinte Mil Libros, La",$85.900
906,Idea De La Ceniza,$54.900
907,Caracteres Blancos,$60.900
908,Despedida Que No Cesa,$54.900
909,Cuando Asedien Tu Faz Cuarenta Inviernos,$77.900
910,Una Mujer En El Frente,$71.900
911,Tu No Eres Como Otras Madres,$96.900
912,Catalogo De Formas,$47.900
913,"Arte De La Fuga, El",$53.900
914,Manual Del Exilio Como Aprobar Su Exilio...,$72.900
915,"Libreria Encantada, La",$68.900
916,"Transmigracion De Los Cuerpos, La",$55.900
917,"Lado Vacio Del Corazon, El",$62.900
918,Cronica De Un Tiempo Perdido,$48.900
919,"Enfermero De Lenin, El",$69.900
920,Diario De Un Hombre De Exito,$29.900
921,"Niño Perdido, El",$48.900
922,"Dama Que Se Transformo En Zorro, La",$55.900
923,Una Puerta Que Nunca Encontre,$50.900
924,"Libreria Ambulante, La",$60.900
925,"Camino Al Lago Desierto, El",$52.900
926,Secretos Inutiles,$58.900
927,Enciclopedia B-S,$69.900
928,"Resucitador, El",$50.900
929,"Testamento De Un Bromista, El",$43.900
930,"Alta Ruta, La",$60.900
931,Donde El Silencio Se Bifurca,$58.900
932,"Ciudad Sin Judios, La",$62.900
933,"Desaparicion Del Paisaje, La",$60.900
934,Hermana Muerte,$52.900
935,Mi Maravillosa Libreria,$68.900
936,Cuando Acabe El Invierno,$48.900
937,Nombres Y Animales,$60.900
938,Muerte De Un Silencio,$56.900
939,En Grand Central Station Me Sente Y Llor...,$62.900
940,Sobre La Felicidad A Ultranza,$58.900
941,Una Pasion Parecida Al Miedo,$40.900
942,Formas Del Amor,$60.900
943,Fuerzas Especiales,$60.900
944,"Librero De Paris Y La Princesa Rusa, El",$40.900
945,"Diablo De Las Provincias, El",$48.900
946,Cuatro Mendrugos De Pan De Las Tinieblas...,$60.900
947,Algunas Formas De Amor,$64.900
948,Jamas El Fuego Nunca,$62.900
949,Vidas Erraticas,$58.900
950,"Amores De Un Bibliomano, Los",$60.900
951,Escritor En Su Paraiso. Treinta Grandes...,$72.900
952,Una Postal De 1939,$50.900
953,Destinos Intermedios,$55.900
954,Fotos Tuyas Cuando Empiezas A Envejecer,$58.900
955,Maldito Planeta Azul,$51.900
956,"Papeles De Mudfog, Los",$57.900
957,"Bibliotafo. Un Coleccionista De Libros,...",$52.900
958,Mujeres Lo Bastante Ricas,$46.900
959,Ecos De Mi Plumas,$37.900
960,"Conde De Montecristo, El",$47.900
961,Cuentos Completos,$50.900
962,Cuentos Completos,$48.000
963,Robinson Crusoe,$49.000
964,Comedias. Obra Completa 1,$40.900
965,Alabanza De La Estupidez,$18.900
966,Los Tres Mosqueteros ,$52.000
967,Cuentos,$52.000
968,Ecos De Mi Pluma,$48.000
969,El Retrato De Dorian Gray,$45.000
970,Cuentos Imprescindibles (Chejov),$37.900
971,Otra Vuelta De Tuerca,$32.000
972,Cuentos Completos (Oscar Wilde),$35.900
973,Discurso Del Método,$30.000
974,Los Tres Mosqueteros,$44.000
975,El Corán (Los Mejores Clásicos),$52.000
976,Mini English Dictionary,$23.900
977,Cinco Esquinas - Mario Vargas Llosa,$49.000
978,Arquitectura Del Éxito,$39.000
979,Yo Debería Ser Flaca,$42.000
980,Retratos De Sus Hijos,$59.000
981,La Vida De María,$42.000
982,Historia De Los Judíos,$72.000
983,Una Nueva Realidad,$42.000
984,Eco De Mi Pluma,$39.000
985,"Primero, Los Niños",$42.000
986,Cloe Y Su Unicornio. Una Amiga Muy Espec...,$35.000
987,Iluminaciones,$57.000
988,Sé Las Manos Y Los Pies De Cristo,$44.000
989,Cleo Y Cuquín. El Gran Espectáculo,$13.900
990,Canciones Y Recuerdos 2: Seremos Recuerd...,$57.000
991,Tras Las Pista Invisible,$39.000
992,Locamente Millonarios,$55.000
993,Máquinas Mortales 2. El Oro Del Depredad...,$37.000
994,El Cerebro Invisible,$42.000
995,La Última Cena,$49.000
996,Canciones Y Recuerdos 1: Fuimos Cancione...,$57.000
997,De Naturaleza Interior,$50.000
998,Sabotaje. Serie Falcó 3,$52.000
999,La Razón De Estar Contigo,$39.000
1000,Conversaciones Entre Amigos,$47.000
